index,datetime,open,high,low,close,volume,Symbol,QuoteTime
20,2025-10-29 12:31:29.955956,12.25559364377482,19.78290315815827,46.06819032052908,96.52882285202304,1673,EGX30,2026-04-26 12:31:29.957486
21,2025-10-30 12:31:29.955956,18.407944564221825,19.10384392048635,87.86404367049178,29.46219090361389,1110,EGX30,2026-04-26 12:31:29.957486
22,2025-10-31 12:31:29.955956,46.480104200691216,15.699702240398782,11.409841128929587,4.783838375374916,1519,EGX30,2026-04-26 12:31:29.957486
23,2025-11-01 12:31:29.955956,36.93154498361646,38.26060806675267,15.790645303069716,92.32115388478276,2369,EGX30,2026-04-26 12:31:29.957486
24,2025-11-02 12:31:29.955956,9.7261106827659,22.43352537950085,8.418153219660118,88.83132021903862,2424,EGX30,2026-04-26 12:31:29.957486
25,2025-11-03 12:31:29.955956,18.37073509436531,32.37055047003577,44.859867383724506,19.58225806274604,2983,EGX30,2026-04-26 12:31:29.957486
26,2025-11-04 12:31:29.955956,42.919103899520216,16.450177715629998,4.143013111533699,10.167240467094206,4865,EGX30,2026-04-26 12:31:29.957486
27,2025-11-05 12:31:29.955956,39.18644223546824,72.58725721255861,77.807891068774,20.58033040282044,2773,EGX30,2026-04-26 12:31:29.957486
28,2025-11-06 12:31:29.955956,41.27660623707206,45.90269608152043,64.34246504955964,83.84158222266589,4657,EGX30,2026-04-26 12:31:29.957486
29,2025-11-07 12:31:29.955956,89.39520380615917,96.00354732628443,19.26581009525149,39.400318613128114,1400,EGX30,2026-04-26 12:31:29.957486
30,2025-11-08 12:31:29.955956,77.02505471381235,10.347072996073658,43.40418908405949,6.762532763089424,1670,EGX30,2026-04-26 12:31:29.957486
31,2025-11-09 12:31:29.955956,15.333230993200308,52.91520357191296,72.97207874418547,18.32345707999008,2207,EGX30,2026-04-26 12:31:29.957486
32,2025-11-10 12:31:29.955956,38.84075825898192,55.79495578969214,56.41067706908798,56.40668406593041,3652,EGX30,2026-04-26 12:31:29.957486
33,2025-11-11 12:31:29.955956,43.8218129855059,33.88257118247423,95.1393318748026,17.904509007849146,1712,EGX30,2026-04-26 12:31:29.957486
34,2025-11-12 12:31:29.955956,50.42422203596767,58.17566968376487,19.35491811466976,87.58889387848568,4709,EGX30,2026-04-26 12:31:29.957486
35,2025-11-13 12:31:29.955956,13.400712621462784,56.19865891641614,38.75268851387996,95.9020293574012,2555,EGX30,2026-04-26 12:31:29.957486
36,2025-11-14 12:31:29.955956,82.44768668275847,3.491036846099449,48.92713534444072,60.74408336403423,2940,EGX30,2026-04-26 12:31:29.957486
37,2025-11-15 12:31:29.955956,91.95198582368356,10.378224445585891,12.370057696642236,95.04523747673063,1635,EGX30,2026-04-26 12:31:29.957486
38,2025-11-16 12:31:29.955956,47.76141370398559,59.02812760507364,99.90221707674463,26.05857278588124,4935,EGX30,2026-04-26 12:31:29.957486
39,2025-11-17 12:31:29.955956,44.18060812879629,13.92821867972902,95.93875936507123,12.807630739479537,2266,EGX30,2026-04-26 12:31:29.957486
40,2025-11-18 12:31:29.955956,52.59903641168759,86.03435213748547,65.80936637135679,30.221194115959182,3507,EGX30,2026-04-26 12:31:29.957486
41,2025-11-19 12:31:29.955956,96.69802108972112,42.05904525922312,76.05121095191848,59.920915493503045,2018,EGX30,2026-04-26 12:31:29.957486
42,2025-11-20 12:31:29.955956,95.58928259861648,88.78498230603282,93.39213187015712,12.577322648423038,2553,EGX30,2026-04-26 12:31:29.957486
43,2025-11-21 12:31:29.955956,10.025319008024235,23.01048951291428,16.506798238065834,95.14801211487318,1032,EGX30,2026-04-26 12:31:29.957486
44,2025-11-22 12:31:29.955956,15.446835105091385,36.494126782675536,43.15326417258788,3.137428572075318,4967,EGX30,2026-04-26 12:31:29.957486
45,2025-11-23 12:31:29.955956,88.81688524232827,1.771463787324279,79.3619787631894,28.049276015914412,4419,EGX30,2026-04-26 12:31:29.957486
46,2025-11-24 12:31:29.955956,17.235572816617438,92.01741900572743,95.42381432865425,75.95084732601539,1776,EGX30,2026-04-26 12:31:29.957486
47,2025-11-25 12:31:29.955956,66.54422787116872,23.86154492868765,34.02758873771725,11.06370660943412,1491,EGX30,2026-04-26 12:31:29.957486
48,2025-11-26 12:31:29.955956,17.16902226776145,28.16655795005424,84.64452277408532,58.32636335023805,2826,EGX30,2026-04-26 12:31:29.957486
49,2025-11-27 12:31:29.955956,52.57050381672953,78.98117421802124,92.1538339544474,36.821475013227925,2733,EGX30,2026-04-26 12:31:29.957486
50,2025-11-28 12:31:29.955956,46.05490965089633,94.1606694907919,8.676797088697509,56.31216770093618,2691,EGX30,2026-04-26 12:31:29.957486
51,2025-11-29 12:31:29.955956,10.992274601293484,29.26011558953503,14.478727160832417,43.16736755449245,4748,EGX30,2026-04-26 12:31:29.957486
52,2025-11-30 12:31:29.955956,7.656619129957987,95.83902229380564,80.15108823493627,24.7010219453897,3245,EGX30,2026-04-26 12:31:29.957486
53,2025-12-01 12:31:29.955956,20.18574736350388,98.73733175102927,15.093595548164396,70.07332870180804,1635,EGX30,2026-04-26 12:31:29.957486
54,2025-12-02 12:31:29.955956,94.90570444738135,13.182723913218608,62.52496156501757,13.184618234073774,3036,EGX30,2026-04-26 12:31:29.957486
55,2025-12-03 12:31:29.955956,67.5912267400311,28.051928124855507,94.59492421795666,78.98293160156861,2072,EGX30,2026-04-26 12:31:29.957486
56,2025-12-04 12:31:29.955956,60.070562246572,4.584317417779715,63.11832505969244,3.746982551854916,4852,EGX30,2026-04-26 12:31:29.957486
57,2025-12-05 12:31:29.955956,9.587872924692864,38.88335794452582,71.52763066244235,37.61609952217073,3087,EGX30,2026-04-26 12:31:29.957486
58,2025-12-06 12:31:29.955956,77.51328389082704,42.21105339262402,81.7742892166765,62.60257421501938,4986,EGX30,2026-04-26 12:31:29.957486
59,2025-12-07 12:31:29.955956,78.08090296174703,1.3993904086907705,59.810562273917135,89.75281944436352,2666,EGX30,2026-04-26 12:31:29.957486
60,2025-12-08 12:31:29.955956,17.404229850630127,57.70854452900375,20.59701371127252,15.880253301066103,3823,EGX30,2026-04-26 12:31:29.957486
61,2025-12-09 12:31:29.955956,71.19528114338061,66.37929419701258,54.085087941032974,63.56264853201774,4940,EGX30,2026-04-26 12:31:29.957486
62,2025-12-10 12:31:29.955956,92.00932596067484,51.54630688514433,14.2445271586901,97.44812816335298,3265,EGX30,2026-04-26 12:31:29.957486
63,2025-12-11 12:31:29.955956,20.90608660683654,58.18264274870758,64.17275567845235,9.314280267435835,1650,EGX30,2026-04-26 12:31:29.957486
64,2025-12-12 12:31:29.955956,39.18105287595032,13.81561850058154,27.27398232001425,79.76513823954235,3301,EGX30,2026-04-26 12:31:29.957486
65,2025-12-13 12:31:29.955956,19.67876215703366,75.06241362474168,10.316310545388408,14.352153686601676,2846,EGX30,2026-04-26 12:31:29.957486
66,2025-12-14 12:31:29.955956,40.62836227658543,28.44639608031021,65.55875378931422,42.69648957557124,3213,EGX30,2026-04-26 12:31:29.957486
67,2025-12-15 12:31:29.955956,3.81425017070699,7.116523741295611,66.29337476635541,47.91930871506976,4663,EGX30,2026-04-26 12:31:29.957486
68,2025-12-16 12:31:29.955956,7.017379905692412,70.1032159069081,58.72990674687431,81.31634433568568,2282,EGX30,2026-04-26 12:31:29.957486
69,2025-12-17 12:31:29.955956,90.62790347932724,12.888602590804322,19.18706903315868,71.80877886070608,4533,EGX30,2026-04-26 12:31:29.957486
70,2025-12-18 12:31:29.955956,90.10873980797264,41.255921965729314,36.10766292635837,79.56747512950267,4730,EGX30,2026-04-26 12:31:29.957486
71,2025-12-19 12:31:29.955956,8.80845776015784,75.36580765666801,7.4701243003188145,63.026348209869255,4983,EGX30,2026-04-26 12:31:29.957486
72,2025-12-20 12:31:29.955956,25.235133687567767,98.557160301143,70.80662121754378,88.85780060187307,3370,EGX30,2026-04-26 12:31:29.957486
73,2025-12-21 12:31:29.955956,53.00459863024221,74.59867012584044,24.669738118321693,8.629427852618388,4148,EGX30,2026-04-26 12:31:29.957486
74,2025-12-22 12:31:29.955956,44.821219754651686,89.98003703590163,76.47246280835783,82.7442477510363,1427,EGX30,2026-04-26 12:31:29.957486
75,2025-12-23 12:31:29.955956,23.966474424233365,73.02168922122686,24.66951083076627,54.68421376990709,4522,EGX30,2026-04-26 12:31:29.957486
76,2025-12-24 12:31:29.955956,99.44251701876408,53.68735888172822,12.165696342671406,55.56157822599167,4946,EGX30,2026-04-26 12:31:29.957486
77,2025-12-25 12:31:29.955956,51.80736571890239,64.67889038335609,85.49393867824676,40.77094034652548,3136,EGX30,2026-04-26 12:31:29.957486
78,2025-12-26 12:31:29.955956,59.69521687816498,28.780932828957862,5.511802885957118,54.42443125617813,1450,EGX30,2026-04-26 12:31:29.957486
79,2025-12-27 12:31:29.955956,73.22403538422631,95.33957922440382,5.810114815736966,35.799122638988734,3375,EGX30,2026-04-26 12:31:29.957486
80,2025-12-28 12:31:29.955956,91.78543207976648,3.860223681008845,98.00838620188318,85.9278991647853,2602,EGX30,2026-04-26 12:31:29.957486
81,2025-12-29 12:31:29.955956,83.94177016283663,42.46102925275164,26.455388896364408,95.45535154504464,4959,EGX30,2026-04-26 12:31:29.957486
82,2025-12-30 12:31:29.955956,59.970060504978406,18.81404632916836,19.63109767725034,26.873892410863053,3197,EGX30,2026-04-26 12:31:29.957486
83,2025-12-31 12:31:29.955956,92.43923961855832,7.261874217218322,90.08909327430358,87.66057506014558,1326,EGX30,2026-04-26 12:31:29.957486
84,2026-01-01 12:31:29.955956,10.79050519029594,58.37620013787714,77.69240768121078,87.90576442918423,1444,EGX30,2026-04-26 12:31:29.957486
85,2026-01-02 12:31:29.955956,96.13342762637662,73.46927989399825,88.60439717441173,63.624999264523794,3615,EGX30,2026-04-26 12:31:29.957486
86,2026-01-03 12:31:29.955956,1.911667723659749,39.59420815566935,72.38320639920661,37.62711739541006,3194,EGX30,2026-04-26 12:31:29.957486
87,2026-01-04 12:31:29.955956,17.269730827610342,57.65496685624698,78.79721096400009,72.50402114480599,2140,EGX30,2026-04-26 12:31:29.957486
88,2026-01-05 12:31:29.955956,47.75364988736759,8.672894354563054,43.02740210876093,34.35846121587007,2813,EGX30,2026-04-26 12:31:29.957486
89,2026-01-06 12:31:29.955956,82.56688208573276,32.712772280280646,96.90235789036149,85.43051520773875,3604,EGX30,2026-04-26 12:31:29.957486
90,2026-01-07 12:31:29.955956,90.27736892883335,77.32398682826133,13.55825807039588,88.98619727718608,1526,EGX30,2026-04-26 12:31:29.957486
91,2026-01-08 12:31:29.955956,61.59118725270126,78.84972732377584,71.84220630357831,88.99925785177246,4142,EGX30,2026-04-26 12:31:29.957486
92,2026-01-09 12:31:29.955956,35.418267217318785,59.82895421433766,61.02356236330333,24.894028592746142,1377,EGX30,2026-04-26 12:31:29.957486
93,2026-01-10 12:31:29.955956,93.47277963762164,50.451399486284544,87.51326539753556,62.95432792506128,1568,EGX30,2026-04-26 12:31:29.957486
94,2026-01-11 12:31:29.955956,46.30924387520238,86.26928850186371,79.34059396766075,69.98846251930301,2426,EGX30,2026-04-26 12:31:29.957486
95,2026-01-12 12:31:29.955956,62.46397371681049,88.60963128106405,11.48878279583364,22.321419310472105,1137,EGX30,2026-04-26 12:31:29.957486
96,2026-01-13 12:31:29.955956,1.1697484762099974,99.92058391399574,29.02523324066708,74.56530063253875,3472,EGX30,2026-04-26 12:31:29.957486
97,2026-01-14 12:31:29.955956,76.33109394474913,60.92806701339768,43.94463363307529,33.850639596564235,2594,EGX30,2026-04-26 12:31:29.957486
98,2026-01-15 12:31:29.955956,81.08963956607107,27.218960360090083,93.9793641614464,64.90366053528093,2247,EGX30,2026-04-26 12:31:29.957486
99,2026-01-16 12:31:29.955956,57.112200778615,11.24363495902193,14.411318562934785,53.41894502005732,1276,EGX30,2026-04-26 12:31:29.957486
100,2026-01-17 12:31:29.955956,33.09437654716798,51.60617417687916,38.59844171867236,51.10697150983746,4546,EGX30,2026-04-26 12:31:29.957486
101,2026-01-18 12:31:29.955956,7.543376404890656,91.26696380927542,86.13390689848296,23.32686810805517,1543,EGX30,2026-04-26 12:31:29.957486
102,2026-01-19 12:31:29.955956,96.12522429727906,5.734080874156211,60.62813403210483,2.299110687582884,3810,EGX30,2026-04-26 12:31:29.957486
103,2026-01-20 12:31:29.955956,30.215245401580304,28.753284611842236,5.917409455470379,59.4484861137039,1232,EGX30,2026-04-26 12:31:29.957486
104,2026-01-21 12:31:29.955956,31.38069848927242,18.05658164873951,44.155539602366,18.50354560358968,1513,EGX30,2026-04-26 12:31:29.957486
105,2026-01-22 12:31:29.955956,56.96164481385202,12.471212125966124,24.53380989839208,37.05368823216569,2053,EGX30,2026-04-26 12:31:29.957486
106,2026-01-23 12:31:29.955956,49.93715747950846,93.44594864136104,67.48328894076376,17.53666714209363,2893,EGX30,2026-04-26 12:31:29.957486
107,2026-01-24 12:31:29.955956,20.529165495460767,85.47014170908047,23.06462721167678,58.83740340260856,2146,EGX30,2026-04-26 12:31:29.957486
108,2026-01-25 12:31:29.955956,18.910142044338706,95.47909669130722,89.69601450166704,32.23163993536726,1516,EGX30,2026-04-26 12:31:29.957486
109,2026-01-26 12:31:29.955956,25.02210161125138,58.47556830572028,58.05353322645301,72.25031226193046,2715,EGX30,2026-04-26 12:31:29.957486
110,2026-01-27 12:31:29.955956,21.615444570814056,28.841317376429963,33.3956603233908,43.11992593847802,3377,EGX30,2026-04-26 12:31:29.957486
111,2026-01-28 12:31:29.955956,47.42305572263291,2.3961498039740903,37.35079473353706,95.604405811179,3973,EGX30,2026-04-26 12:31:29.957486
112,2026-01-29 12:31:29.955956,23.136977201095178,94.21053951820376,42.17436572597345,95.89090315105656,1182,EGX30,2026-04-26 12:31:29.957486
113,2026-01-30 12:31:29.955956,86.6462587253604,24.288157032934343,65.81227875132565,83.221099694246,3356,EGX30,2026-04-26 12:31:29.957486
114,2026-01-31 12:31:29.955956,16.812833664713235,93.88604655806824,23.05898966348324,48.962746222578566,4594,EGX30,2026-04-26 12:31:29.957486
115,2026-02-01 12:31:29.955956,5.83492824257239,3.629121413104708,71.69508682746888,2.0927528071363777,4786,EGX30,2026-04-26 12:31:29.957486
116,2026-02-02 12:31:29.955956,51.55286331575967,43.04481505778951,27.54029161031657,58.62306895766807,1255,EGX30,2026-04-26 12:31:29.957486
117,2026-02-03 12:31:29.955956,75.60133561596048,19.37663903411687,16.680317003041424,45.31913436470163,3777,EGX30,2026-04-26 12:31:29.957486
118,2026-02-04 12:31:29.955956,36.24599301622938,31.259013053780848,27.866107980149916,44.64830260715839,4975,EGX30,2026-04-26 12:31:29.957486
119,2026-02-05 12:31:29.955956,70.53506827353921,83.48863400350827,97.14809667550196,46.06387724640479,3550,EGX30,2026-04-26 12:31:29.957486
120,2026-02-06 12:31:29.955956,6.219413548817954,79.75748442191687,78.5800622064647,24.10435222382975,4142,EGX30,2026-04-26 12:31:29.957486
121,2026-02-07 12:31:29.955956,63.23482817111653,25.66333657797524,83.63542140005372,49.492255651734354,1157,EGX30,2026-04-26 12:31:29.957486
122,2026-02-08 12:31:29.955956,21.984493859985378,23.42775172345366,61.667517243018224,38.85515370505528,2659,EGX30,2026-04-26 12:31:29.957486
123,2026-02-09 12:31:29.955956,3.2594682010785525,47.94027036959322,28.62161396648344,75.96496307031144,3862,EGX30,2026-04-26 12:31:29.957486
124,2026-02-10 12:31:29.955956,11.165465358613025,4.887743270705036,91.7880300826895,54.74510746668528,2378,EGX30,2026-04-26 12:31:29.957486
125,2026-02-11 12:31:29.955956,23.39173444208408,9.48929064221664,44.797710248809885,41.55089194424944,2914,EGX30,2026-04-26 12:31:29.957486
126,2026-02-12 12:31:29.955956,4.4098680746543,97.42611037464177,98.73836608048408,18.863237996254067,4769,EGX30,2026-04-26 12:31:29.957486
127,2026-02-13 12:31:29.955956,1.442208770682274,13.907360509719558,33.72618851600132,57.912920015608215,2382,EGX30,2026-04-26 12:31:29.957486
128,2026-02-14 12:31:29.955956,22.12869505009504,26.026896361138306,86.83181583357135,85.07104474837391,3967,EGX30,2026-04-26 12:31:29.957486
129,2026-02-15 12:31:29.955956,41.921553839009306,69.0034565202838,70.25936798813282,49.80745432224354,1568,EGX30,2026-04-26 12:31:29.957486
130,2026-02-16 12:31:29.955956,7.776928158927743,48.71805708101059,10.52388411529337,57.72829316983327,3102,EGX30,2026-04-26 12:31:29.957486
131,2026-02-17 12:31:29.955956,33.32689374101708,16.126246932686527,87.74281614574492,78.92776025085524,3979,EGX30,2026-04-26 12:31:29.957486
132,2026-02-18 12:31:29.955956,32.75829358941456,20.15275607730027,17.031765069803818,45.65262623029944,4683,EGX30,2026-04-26 12:31:29.957486
133,2026-02-19 12:31:29.955956,43.41853672786991,41.87219120931046,35.660237562766284,64.13187560494875,4500,EGX30,2026-04-26 12:31:29.957486
134,2026-02-20 12:31:29.955956,82.60315680707593,35.631348807821674,22.42078467082267,57.5382792188881,1804,EGX30,2026-04-26 12:31:29.957486
135,2026-02-21 12:31:29.955956,43.46681736657544,2.6198200151698825,51.31998956016762,46.73518687698564,3406,EGX30,2026-04-26 12:31:29.957486
136,2026-02-22 12:31:29.955956,77.85093849061117,95.54402840944928,49.92562424584109,44.42804689524341,1661,EGX30,2026-04-26 12:31:29.957486
137,2026-02-23 12:31:29.955956,32.14436663276244,17.210400634790325,8.50296969509775,52.549785712096366,1451,EGX30,2026-04-26 12:31:29.957486
138,2026-02-24 12:31:29.955956,15.163467764216431,80.09536330332077,84.29545178876336,23.43296769520822,2213,EGX30,2026-04-26 12:31:29.957486
139,2026-02-25 12:31:29.955956,43.01879852000572,43.91593301488539,4.7215206502399525,2.5597311827279645,3697,EGX30,2026-04-26 12:31:29.957486
140,2026-02-26 12:31:29.955956,2.65809148251398,12.144956746277524,50.24172046773805,52.55004659181207,3719,EGX30,2026-04-26 12:31:29.957486
141,2026-02-27 12:31:29.955956,83.03713280850236,98.67925422718564,48.21166083575034,90.96881383799958,1854,EGX30,2026-04-26 12:31:29.957486
142,2026-02-28 12:31:29.955956,15.140364615038294,8.042048141697599,47.72604391969353,25.22897608488968,2979,EGX30,2026-04-26 12:31:29.957486
143,2026-03-01 12:31:29.955956,20.482194866056517,5.231172337344958,61.52489693824637,21.04748557367352,2320,EGX30,2026-04-26 12:31:29.957486
144,2026-03-02 12:31:29.955956,81.20751214322281,49.605827613979706,90.46948611281626,66.27939556851258,4813,EGX30,2026-04-26 12:31:29.957486
145,2026-03-03 12:31:29.955956,56.48627350905028,4.849132429034764,23.352795366773947,4.530677442909581,4640,EGX30,2026-04-26 12:31:29.957486
146,2026-03-04 12:31:29.955956,21.01470609606746,9.574669242596023,66.01034350709162,33.45735004483852,1605,EGX30,2026-04-26 12:31:29.957486
147,2026-03-05 12:31:29.955956,45.95305275293866,72.64947669722903,39.50555985490459,94.958080626839,1791,EGX30,2026-04-26 12:31:29.957486
148,2026-03-06 12:31:29.955956,66.43403321910213,88.48182886914748,0.5034782111373537,31.99190292145945,1418,EGX30,2026-04-26 12:31:29.957486
149,2026-03-07 12:31:29.955956,83.07147768427463,95.01516008133392,92.30457768310126,81.51347217115824,1639,EGX30,2026-04-26 12:31:29.957486
150,2026-03-08 12:31:29.955956,7.668036319779514,35.33647684825223,78.25541675456954,92.2452480210208,1657,EGX30,2026-04-26 12:31:29.957486
151,2026-03-09 12:31:29.955956,50.60032153121552,89.59860263785492,43.79971234132412,28.11701254067377,3490,EGX30,2026-04-26 12:31:29.957486
152,2026-03-10 12:31:29.955956,39.73067843685681,40.44583509294218,96.43821151451506,63.80599122636899,2970,EGX30,2026-04-26 12:31:29.957486
153,2026-03-11 12:31:29.955956,81.94432276678491,13.350609614069043,26.38929419402942,48.45500093383263,2529,EGX30,2026-04-26 12:31:29.957486
154,2026-03-12 12:31:29.955956,86.10656250097608,78.59087701653716,41.84587196811344,7.90368576515732,3083,EGX30,2026-04-26 12:31:29.957486
155,2026-03-13 12:31:29.955956,39.1911575260317,25.54718172987189,93.99793531867306,25.17965650858499,3727,EGX30,2026-04-26 12:31:29.957486
156,2026-03-14 12:31:29.955956,39.69096707551268,7.130914289398782,0.7409925593848676,88.44492275019608,1598,EGX30,2026-04-26 12:31:29.957486
157,2026-03-15 12:31:29.955956,22.93666127785624,75.32222772460892,79.0587894092911,51.4268953458274,2887,EGX30,2026-04-26 12:31:29.957486
158,2026-03-16 12:31:29.955956,96.42701269752088,89.2315913949828,66.18972235643035,42.31076279016973,2194,EGX30,2026-04-26 12:31:29.957486
159,2026-03-17 12:31:29.955956,16.462119834603715,22.04615665140357,8.974158460742954,33.3197911360274,1725,EGX30,2026-04-26 12:31:29.957486
160,2026-03-18 12:31:29.955956,30.88819973447804,2.446058469385892,25.433627192207787,58.76649733053312,1274,EGX30,2026-04-26 12:31:29.957486
161,2026-03-19 12:31:29.955956,45.84055085881621,18.34766028914111,2.7582921423204065,37.56647103220489,1989,EGX30,2026-04-26 12:31:29.957486
162,2026-03-20 12:31:29.955956,91.16027632713045,94.1296007178405,49.05927389081637,96.88832396327598,4962,EGX30,2026-04-26 12:31:29.957486
163,2026-03-21 12:31:29.955956,82.3457765863162,35.92807444582979,45.77202450932644,26.40316569820147,4388,EGX30,2026-04-26 12:31:29.957486
164,2026-03-22 12:31:29.955956,75.43305445988024,89.8416496105628,72.13460406911757,41.06107603834099,1584,EGX30,2026-04-26 12:31:29.957486
165,2026-03-23 12:31:29.955956,94.67744819593682,92.70595142462491,4.262168176289471,63.57284073172329,1255,EGX30,2026-04-26 12:31:29.957486
166,2026-03-24 12:31:29.955956,42.60566566969789,7.229790978324058,40.17205054272185,88.51915301960078,3512,EGX30,2026-04-26 12:31:29.957486
167,2026-03-25 12:31:29.955956,73.9568616360837,83.75093615138832,32.11716078546494,80.78330498941965,3184,EGX30,2026-04-26 12:31:29.957486
168,2026-03-26 12:31:29.955956,56.45692168095179,39.61939908979101,26.46561393273822,96.99499334034614,4734,EGX30,2026-04-26 12:31:29.957486
169,2026-03-27 12:31:29.955956,58.8437210022661,80.06388050533906,23.303276215033154,9.13377986538686,1520,EGX30,2026-04-26 12:31:29.957486
170,2026-03-28 12:31:29.955956,95.15243262300802,78.49319254527082,18.389893926440383,76.41983528765367,2991,EGX30,2026-04-26 12:31:29.957486
171,2026-03-29 12:31:29.955956,22.74590267972547,57.69034324266949,94.64594517062046,55.00530446767191,2914,EGX30,2026-04-26 12:31:29.957486
172,2026-03-30 12:31:29.955956,43.53681387860977,77.21762828263998,11.84162517847469,43.56351355249862,3292,EGX30,2026-04-26 12:31:29.957486
173,2026-03-31 12:31:29.955956,80.36662281998767,80.1773829868809,17.182472567011985,77.10283120863043,4583,EGX30,2026-04-26 12:31:29.957486
174,2026-04-01 12:31:29.955956,93.45825649289586,80.58223441838511,15.753621763219394,35.43137972997816,2178,EGX30,2026-04-26 12:31:29.957486
175,2026-04-02 12:31:29.955956,65.53518043115227,91.12580172906824,83.80900495669324,94.57353532925433,3260,EGX30,2026-04-26 12:31:29.957486
176,2026-04-03 12:31:29.955956,24.20374596221996,59.98399111448229,28.04531081398441,77.24593744939219,1113,EGX30,2026-04-26 12:31:29.957486
177,2026-04-04 12:31:29.955956,88.58702344932506,35.682091209367265,94.29711705968728,94.09565911326658,1539,EGX30,2026-04-26 12:31:29.957486
178,2026-04-05 12:31:29.955956,19.53666474158218,35.57102125292936,56.33864536802269,14.043162489154328,2418,EGX30,2026-04-26 12:31:29.957486
179,2026-04-06 12:31:29.955956,89.74682285324411,52.34053666128191,84.59226736322982,83.6854097040573,1183,EGX30,2026-04-26 12:31:29.957486
180,2026-04-07 12:31:29.955956,57.50294971067795,41.1129678231245,23.99643160127584,55.24316954947072,1382,EGX30,2026-04-26 12:31:29.957486
181,2026-04-08 12:31:29.955956,56.731840403098445,64.57952239879869,65.40510163545245,16.44262046768028,2270,EGX30,2026-04-26 12:31:29.957486
182,2026-04-09 12:31:29.955956,33.9011675985881,25.2871415115598,66.94740376192031,58.86588208781522,4354,EGX30,2026-04-26 12:31:29.957486
183,2026-04-10 12:31:29.955956,66.8209708520668,30.83277237645301,40.717424112327485,75.45750063809854,3521,EGX30,2026-04-26 12:31:29.957486
184,2026-04-11 12:31:29.955956,43.97542719968125,4.055723146455614,78.13037949725374,91.0112795057308,2073,EGX30,2026-04-26 12:31:29.957486
185,2026-04-12 12:31:29.955956,63.57678094206664,53.94770462039179,99.16523594755068,3.827797750300921,1754,EGX30,2026-04-26 12:31:29.957486
186,2026-04-13 12:31:29.955956,84.18234309043352,83.84762317118064,39.03759724947761,73.01556509179241,2903,EGX30,2026-04-26 12:31:29.957486
187,2026-04-14 12:31:29.955956,20.90587330192727,6.45833028076972,65.65196619731562,65.27701307289853,1764,EGX30,2026-04-26 12:31:29.957486
